time,GX,GY,GZ
1563992040000,-1.3599999999999999,-0.039999999999999994,-1.1900000000000002
1563992100000,-1.41,0.024999999999999994,-1.115
1563992160000,-1.4266666666666665,-0.07666666666666667,-1.0566666666666666
1563992220000,-1.4733333333333334,-0.05,-1.08
1563992280000,-1.395,0.03,-1.2200000000000002
1563992340000,-1.22,-0.09,-1.23
1563992400000,-1.26,0.06,-1.3225
1563992460000,-1.205,-0.009999999999999995,-1.13
1563992520000,-1.31,0.06,-1.0333333333333334
1563992580000,-1.254,-0.09666666666666668,-1.0642857142857143
1563992640000,-1.2333333333333334,0.07666666666666666,-1.2833333333333334
1563992700000,-1.475,0.155,-1.29
1563992760000,-1.27,-0.17,-1.28
1563992820000,-1.2933333333333332,-0.07,-1.2266666666666666
1563992880000,-1.3166666666666667,0.22666666666666668,-1.34
1563992940000,-1.47,0.05666666666666667,-1.11
1563993000000,-1.33,-0.1,-1.38
1563993060000,-1.25,0.09,-1.4
1563993120000,-1.2866666666666666,0.04666666666666667,-1.2033333333333334
1563993180000,-1.326949152542373,0.002033898305084745,-1.231186440677966
1563993240000,-1.250677966101695,0.05288135593220339,-1.2108474576271187
1563993300000,-1.275,0.15666666666666668,-1.17
1563993360000,-1.4633333333333334,-0.13333333333333333,-1.1866666666666665
1563993420000,-1.6633333333333333,-0.06999999999999999,-1.1366666666666667
1563993480000,-1.2366666666666668,0.02666666666666667,-1.27
1563993540000,-1.3599999999999999,0.14,-1.28
1563993600000,-1.46,0.03,-1.225
1563993660000,-1.2933333333333334,0.13,-1.3666666666666667
1563993720000,-1.3,0.22,-1.41
1563993780000,-1.25,-0.02,-1.31
1563993840000,-1.2633333333333334,-0.02666666666666667,-1.3166666666666667
1563993900000,-1.4,-0.11000000000000001,-1.2033333333333334
1563993960000,-1.31,0.31,-1.33
1563994020000,-1.3375000000000001,-0.0875,-0.95
1563994080000,-1.32,0.19,-1.14
1563994140000,-1.18,0.02,-1.21
1563994200000,-1.3261363636363637,0.053863636363636364,-1.1837499999999999
1563994260000,-1.503409090909091,-0.12340909090909093,-1.25875
1563994320000,-1.4,0.28,-0.96
1563994380000,-1.466,0.116,-1.292
1563994440000,-1.3333333333333335,0.23333333333333334,-1.2766666666666666
1563994500000,-1.3154545454545454,0.1263636363636364,-1.232
1563994560000,-1.3199999999999998,0.09,-1.3450000000000002
1563994620000,-1.52,0.17,-1.28
1563994680000,-1.45,0.09666666666666666,-1.2466666666666668
1563994740000,-1.4166666666666667,0.08000000000000002,-1.2866666666666666
1563994800000,-1.295,0.13,-1.2799999999999998
1563994860000,-1.485,-0.04000000000000001,-1.23
1563994920000,-1.44,0.36,-1.42
1563994980000,-1.3766666666666667,0.15333333333333332,-1.31
1563995040000,-1.36,-0.04,-1.325
1563995100000,-1.42,0.27,-1.2
1563995160000,-1.395,0.05333333333333334,-0.9600000000000001
1563995220000,-1.31,0.23,-1.08
1563995280000,-1.4,-0.05,-1.11
1563995340000,-1.58,0.08,-1.02
1563995400000,-1.3066666666666666,0.15333333333333332,-1.07
1563995460000,-1.34,0.02,-1.15
1563995520000,-1.33,-0.05,-1.18
1563995580000,-1.26,-0.16999999999999998,-1.21
1563995640000,-1.34,-0.12,-1.15
1563995700000,-1.315,-0.035,-1.4166666666666665
1563995760000,-1.130709677419355,0.01806896551724138,-1.2485517241379311
1563995820000,-1.1965161290322581,0.01393103448275862,-1.095448275862069
1563995880000,-1.2623225806451612,0.013000000000000001,-1.046
1563995940000,-1.37,0.07,-1.31
1563996000000,-1.21,0.02,-1.08
1563996060000,-1.46,0.043333333333333335,-1.2333333333333334
1563996120000,-1.26,0.28,-1.35
1563996180000,-1.4,-0.1,-1.412857142857143
1563996240000,-1.2933333333333332,-0.11666666666666667,-1.27
1563996300000,-1.37,0.22,-1.34
1563996360000,-1.54,-0.12,-1.03
1563996420000,-1.5233333333333334,0.1,-1.33
1563996480000,-1.5,0.11500000000000002,-1.435
1563996540000,-1.31,0.17,-1.53
1563996600000,-1.4,0.16,-1.26
1563996660000,-1.475,0.0,-1.395
1563996720000,-1.2733333333333332,0.12666666666666668,-1.2433333333333334
1563996780000,-1.35,0.05,-1.24
1563996840000,-1.21,-0.32,-1.26
1563996900000,-1.485,0.065,-1.06
1563996960000,-1.4849999999999999,-0.08499999999999999,-1.3399999999999999
1563997020000,-1.4,-0.17,-1.0
1563997080000,-1.31,-0.033333333333333326,-1.3866666666666667
1563997140000,-1.2066666666666668,0.22666666666666668,-1.2133333333333334
1563997200000,-1.4733333333333332,-0.18333333333333335,-1.1433333333333333
1563997260000,-1.2766666666666666,0.16333333333333333,-1.11
1563997320000,-1.3966666666666667,0.060000000000000005,-1.18
1563997380000,-1.3566666666666667,0.19,-1.31
1563997440000,-1.5116666666666667,-0.095,-1.3599999999999999
1563997500000,-1.24,-0.14,-1.05
1563997560000,-1.28,-0.05,-1.39
1563997620000,-1.4049999999999998,0.08,-1.2033333333333334
1563997680000,-1.21,-0.1,-1.27
1563997740000,-1.23,-0.09,-1.08
1563997800000,-1.21,0.02,-1.22
1563997860000,-1.34,0.08,-1.4
1563997920000,-1.26,-0.21333333333333335,-1.31
1563997980000,-1.31,0.27,-1.18
1563998040000,-1.35,0.175,-1.1800000000000002
1563998100000,-1.5333333333333332,-0.22666666666666668,-1.2133333333333334
1563998160000,-1.3833333333333333,0.31333333333333335,-1.3699999999999999
1563998220000,-1.442,0.12360000000000002,-1.1732142857142855
1563998280000,-1.48,0.08333333333333334,-1.2166666666666666
1563998340000,-1.4266666666666665,0.03666666666666665,-1.4266666666666665
1563998400000,-1.2850000000000001,-0.08,-1.185
1563998460000,-1.48,0.04999999999999999,-1.2933333333333332
1563998520000,-1.265,0.065,-1.49
1563998580000,-1.55,0.11499999999999999,-1.23
1563998640000,-1.5233333333333332,0.08333333333333334,-1.1633333333333333
1563998700000,-1.2666666666666666,0.20666666666666667,-1.1333333333333333
1563998760000,-1.49,-0.02,-1.2
1563998820000,-1.395,-0.010000000000000002,-1.28
1563998880000,-1.44,0.19,-1.31
1563998940000,-1.33,0.06,-1.3
1563999000000,-1.4849999999999999,0.095,-1.165
1563999060000,-1.38,0.010000000000000009,-1.08
1563999120000,-1.4125,-0.045,-1.28
1563999180000,-1.3866666666666667,0.06333333333333335,-1.2666666666666666
1563999240000,-1.3250000000000002,-0.035,-1.2525
1563999300000,-1.314,0.031999999999999994,-1.1776923076923076
1563999360000,-1.57,0.0,-1.09
1563999420000,-1.23,0.32,-1.34
1563999480000,-1.56,0.21,-1.16
1563999540000,-1.3427272727272725,0.12,-1.33
1563999600000,-1.1833333333333333,0.11,-1.0933333333333333
1563999660000,-1.64,0.03,-1.32
1563999720000,-1.375,0.11499999999999999,-1.435
1563999780000,-1.42,0.06700787401574804,-1.1855905511811025
1563999840000,-1.42,0.10007874015748033,-1.2659055118110236
1563999900000,-1.4233333333333333,-0.07333333333333333,-1.3466666666666667
1563999960000,-1.4266666666666667,0.11666666666666667,-1.1733333333333333
1564000020000,-1.2366666666666666,0.10333333333333333,-1.25
1564000080000,-1.44,0.08333333333333331,-1.3433333333333335
1564000140000,-1.37,0.23,-1.04
1564000200000,-1.41,0.19,-1.25
1564000260000,-1.2833333333333332,-0.08333333333333334,-1.33
1564000320000,-1.4384313725490196,-0.06627450980392158,-1.2919607843137255
1564000380000,-1.2933333333333332,-0.04666666666666667,-1.3233333333333335
1564000440000,-1.2850000000000001,0.04,-1.115
1564000500000,-1.4733333333333334,0.05904761904761905,-1.3680952380952383
1564000560000,-1.29,-0.03,-1.15
1564000620000,-1.43,0.09499999999999999,-1.1
1564000680000,-1.4,-0.02,-1.11
1564000740000,-1.315,-0.125,-1.325
1564000800000,-1.37,0.04,-1.35
1564000860000,-1.47,0.195,-1.145
1564000920000,-1.3766666666666667,-0.16,-1.2166666666666668
1564000980000,-1.37,-0.15,-1.2066666666666666
1564001040000,-1.3318181818181818,-0.011818181818181825,-1.1872727272727273
1564001100000,-1.44,-0.19,-1.22
1564001160000,-1.4833333333333334,-0.016666666666666677,-1.2833333333333334
1564001220000,-1.365,-0.125,-1.24
1564001280000,-1.43,0.17666666666666664,-1.2933333333333332
1564001340000,-1.365,0.125,-1.21
1564001400000,-1.3566666666666667,0.17666666666666667,-1.24
1564001460000,-1.37,-0.21,-1.23
1564001520000,-1.27,0.29,-1.2425
1564001580000,-1.275,0.21,-1.31
1564001640000,-1.3733333333333333,-0.16,-1.1300000000000001
1564001700000,-1.51,-0.21,-1.23
1564001760000,-1.27,-0.06,-0.91
1564001820000,-1.4033333333333333,-0.13333333333333333,-1.2666666666666666
1564001880000,-1.39,-0.1,-0.88
1564001940000,-1.47,-0.18,-1.15
1564002000000,-1.28,0.27,-1.1
1564002060000,-1.2666666666666666,0.08999999999999998,-1.29
1564002120000,-1.409,0.13799999999999998,-1.262
1564002180000,-1.1700000000000002,-0.17333333333333334,-1.1433333333333333
1564002240000,-1.2566666666666666,0.23333333333333334,-1.1666666666666667
1564002300000,-1.25,0.02,-1.42
1564002360000,-1.1700000000000002,-0.05666666666666667,-1.33
1564002420000,-1.6,-0.18,-1.26
1564002480000,-1.34,-0.27,-1.3533333333333333
1564002540000,-1.53,0.01,-1.35
1564002600000,-1.1633333333333333,0.2,-1.0866666666666667
1564002660000,-1.21,0.28,-1.15
1564002720000,-1.2075,-0.09,-1.21
1564002780000,-1.43,0.22,-1.3
1564002840000,-1.3433333333333335,0.10333333333333333,-1.36
1564002900000,-1.3966666666666667,0.21666666666666665,-1.1766666666666665
1564002960000,-1.2,0.21,-1.08
1564003020000,-1.3496969696969698,0.03686868686868687,-1.4173737373737374
1564003080000,-1.367878787878788,-0.17525252525252524,-1.3749494949494951
1564003140000,-1.15,-0.19666666666666666,-1.24
1564003200000,-1.37,0.21,-1.11
1564003260000,-1.3250000000000002,0.07,-1.21
1564003320000,-1.3866666666666667,0.16999999999999998,-1.1266666666666667
1564003380000,-1.5036363636363637,0.03363636363636366,-1.2223076923076923
1564003440000,-1.4100000000000001,0.020000000000000004,-1.335
1564003500000,-1.4666666666666666,0.15000000000000002,-1.15
1564003560000,-1.27,0.2561538461538462,-1.350769230769231
1564003620000,-1.45,0.09,-1.3566666666666667
1564003680000,-1.38,0.2,-1.34
1564003740000,-1.4507692307692308,0.13153846153846155,-1.2654545454545454
1564003800000,-1.4366666666666668,0.13333333333333333,-1.3033333333333332
1564003860000,-1.44,0.03,-1.38
1564003920000,-1.47,-0.07,-1.08
1564003980000,-1.21,-0.06666666666666668,-1.08
1564004040000,-1.444873949579832,-0.011932773109243695,-1.0187394957983193
1564004100000,-1.3894117647058823,-0.06235294117647058,-1.0641176470588236
1564004160000,-1.3399999999999999,0.06,-1.095
1564004220000,-1.52,0.11666666666666665,-1.2166666666666666
1564004280000,-1.3475000000000001,0.16749999999999998,-1.1175000000000002
1564004340000,-1.522089552238806,0.02,-1.4591044776119402
1564004400000,-1.3699999999999999,0.27,-1.2833333333333332
1564004460000,-1.4,0.049999999999999996,-1.12
1564004520000,-1.42,0.085,-1.13
1564004580000,-1.41,0.05,-1.21
1564004640000,-1.36,0.24,-1.06
1564004700000,-1.3699999999999999,-0.04000000000000001,-1.095
1564004760000,-1.34,-0.03,-1.15
1564004820000,-1.3733333333333333,0.14333333333333334,-1.2566666666666666
1564004880000,-1.27,-0.04,-1.02
1564004940000,-1.4166666666666665,0.06,-1.41
1564005000000,-1.33,0.03,-1.15
1564005060000,-1.3766666666666667,-0.003333333333333334,-1.3266666666666667
1564005120000,-1.4,-0.02,-1.27
1564005180000,-1.2433333333333332,0.2,-1.23
1564005240000,-1.46,-0.09,-1.02
1564005300000,-1.275,0.015000000000000013,-1.255
1564005360000,-1.4233333333333333,0.31666666666666665,-1.3066666666666666
1564005420000,-1.32,0.22,-1.47
1564005480000,-1.4175,0.19,-1.15
1564005540000,-1.42,0.04,-1.11
1564005600000,-1.4033333333333333,0.08333333333333334,-1.1666666666666667
1564005660000,-1.31,0.16,-1.18
1564005720000,-1.49,0.09,-1.3233333333333333
1564005780000,-1.44,0.1,-1.11
1564005840000,-1.545,0.09499999999999999,-1.175
1564005900000,-1.3,0.27,-1.02
1564005960000,-1.375,0.175,-1.225
1564006020000,-1.35,0.21,-1.21
1564006080000,-1.46,0.31,-1.44
1564006140000,-1.32,-0.019999999999999993,-1.2033333333333334
1564006200000,-1.55,0.05,-1.46
1564006260000,-1.3433333333333335,0.030000000000000013,-1.3866666666666667
1564006320000,-1.3924999999999998,0.13750000000000004,-1.39
1564006380000,-1.31,-0.13,-1.09
1564006440000,-1.38,-0.06999999999999999,-1.495
1564006500000,-1.18,-0.12,-1.15
1564006560000,-1.66,-0.04,-1.12
1564006620000,-1.2833333333333334,-0.03,-1.1300000000000001
1564006680000,-1.4200000000000002,-0.0625,-1.125
1564006740000,-1.2195049504950495,-0.05366336633663367,-1.0907920792079207
1564006800000,-1.42,-0.03999999999999998,-1.2233333333333334
1564006860000,-1.15,0.16,-1.11
1564006920000,-1.37,0.22,-1.11
1564006980000,-1.3375000000000001,0.010000000000000002,-1.1824999999999999
1564007040000,-1.33,-0.07,-1.15
1564007100000,-1.31,-0.08,-1.41
1564007160000,-1.35,-0.05,-1.02
1564007220000,-1.37,-0.05500000000000001,-1.2400000000000002
1564007280000,-1.33,0.07666666666666667,-1.0566666666666666
1564007340000,-1.63,0.15,-1.35
1564007400000,-1.26,0.04666666666666666,-1.316315789473684
1564007460000,-1.24,0.06,-1.05
1564007520000,-1.3833333333333333,-0.2233333333333333,-1.085
1564007580000,-1.3533333333333333,-0.019999999999999997,-1.2633333333333334
1564007640000,-1.2149999999999999,-0.045,-1.315
1564007700000,-1.16,0.13,-0.98
1564007760000,-1.3566666666666667,0.02333333333333333,-1.1933333333333334
1564007820000,-1.3699999999999999,0.05666666666666666,-1.1966666666666665
1564007880000,-1.39,0.34,-1.02
1564007940000,-1.48,-0.037500000000000006,-1.25
1564008000000,-1.3566666666666667,-0.013333333333333336,-1.2466666666666666
1564008060000,-1.52,0.03666666666666667,-1.18
1564008120000,-1.43,0.34,-1.43
1564008180000,-1.44,-0.06,-1.44
1564008240000,-1.31,0.08,-1.39
1564008300000,-1.44,0.08,-1.41
1564008360000,-1.4833333333333334,-0.010000000000000009,-1.27
1564008420000,-1.45,-0.03,-1.0966666666666667
1564008480000,-1.34,0.020000000000000004,-1.09
1564008540000,-1.3476923076923077,0.2538461538461539,-1.2338461538461538
1564008600000,-1.41,0.040740740740740744,-1.234
1564008660000,-1.35,0.14,-1.34
1564008720000,-1.44,-0.07,-1.22
1564008780000,-1.35,0.02,-1.29
1564008840000,-1.49,0.07,-1.43
1564008900000,-1.31,0.15,-1.08
1564008960000,-1.1800000000000002,-0.09,-1.395
1564009020000,-1.4166666666666667,-0.04333333333333333,-1.0633333333333332
1564009080000,-1.48,-0.02333333333333333,-1.0433333333333334
1564009140000,-1.3599999999999999,0.075,-1.02
1564009200000,-1.3053846153846154,0.0846153846153846,-1.27
1564009260000,-1.2,0.13923076923076924,-1.283076923076923
1564009320000,-1.225,0.195,-1.22
1564009380000,-1.4533333333333334,0.12666666666666665,-1.3066666666666666
1564009440000,-1.24,0.15,-1.31
1564009500000,-1.41,0.07,-1.15
1564009560000,-1.31,-0.16,-1.17
1564009620000,-1.31,0.05666666666666667,-1.2466666666666666
1564009680000,-1.3,0.02,-1.13
1564009740000,-1.39,0.023333333333333317,-1.3533333333333333
1564009800000,-1.415,0.145,-1.19
1564009860000,-1.408,0.009000000000000001,-1.1775
1564009920000,-1.0456462585034014,0.2591156462585034,-1.27
1564009980000,-1.1395238095238096,0.19380952380952382,-1.27
1564010040000,-1.2334013605442178,0.1285034013605442,-1.27
